Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-13T06:14:50.205Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4485"",""401049"",""273"",""405807"",""0.33"""
"2025-10-13T06:14:30.019Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3931"",""401049"",""285"",""405265"",""0.32"""
"2025-10-13T06:14:16.320Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2600"",""401049"",""707"",""404356"",""0.33"""
"2025-10-13T06:13:56.488Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2000"",""401049"",""299"",""403348"",""0.31"""
"2025-10-13T06:13:39.678Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1292"",""401049"",""337"",""402678"",""0.31"""
"2025-10-13T06:13:25.205Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2604"",""527"",""398445"",""440"",""402016"",""0.33"""
"2025-10-13T06:13:03.545Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""388943"",""3569"",""10854"",""494"",""403860"",""3.54"""
"2025-10-13T06:05:09.418Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""8302"",""392917"",""1110"",""402329"",""0.36"""
"2025-10-13T06:04:57.902Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""6579"",""392088"",""147"",""398814"",""0.33"""
"2025-10-13T06:04:17.757Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1059"",""6397"",""391029"",""159"",""398644"",""0.34"""
"2025-10-13T06:04:00.174Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2598"",""966"",""388431"",""2910"",""394905"",""0.39"""
"2025-10-13T06:03:34.788Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1372"",""2503"",""387059"",""516"",""391450"",""0.32"""
"2025-10-13T06:03:14.494Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1346"",""1283"",""385713"",""1181"",""389523"",""0.33"""
"2025-10-13T06:02:54.700Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2082"",""1184"",""383631"",""741"",""387638"",""0.32"""
"2025-10-13T06:02:42.089Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""5611"",""1915"",""378020"",""739"",""386285"",""0.36"""
"2025-10-13T06:02:30.106Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5477"",""378020"",""226"",""383723"",""0.32"""
"2025-10-13T06:01:55.473Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5039"",""378020"",""180"",""383239"",""0.31"""
"2025-10-13T06:01:41.462Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3280"",""574"",""374740"",""1931"",""380525"",""0.36"""
"2025-10-13T06:01:30.582Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3190"",""374740"",""366"",""378296"",""0.30"""
"2025-10-13T06:01:09.312Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2707"",""374740"",""225"",""377672"",""0.30"""
"2025-10-13T06:00:58.852Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3044"",""237"",""371696"",""951"",""375928"",""0.32"""
"2025-10-13T06:00:37.111Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2949"",""371696"",""179"",""374824"",""0.29"""
"2025-10-13T06:00:26.137Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1256"",""1229"",""370440"",""956"",""373881"",""0.31"""
"2025-10-13T06:00:02.532Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""865"",""1125"",""369575"",""215"",""371780"",""0.29"""
"2025-10-13T05:59:50.478Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""486"",""678"",""369089"",""1242"",""371495"",""0.31"""
"2025-10-13T05:59:40.131Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1775"",""1409"",""368580"",""267"",""372031"",""0.29"""
"2025-10-13T05:58:27.522Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""364"",""1411"",""368020"",""711"",""370506"",""0.29"""
"2025-10-13T05:58:16.081Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1448"",""937"",""367049"",""499"",""369933"",""0.29"""
"2025-10-13T05:55:20.058Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""356364"",""2673"",""11587"",""1205"",""371829"",""3.25"""
"2025-10-13T05:44:24.157Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""354896"",""2947"",""11627"",""1274"",""370744"",""3.24"""
"2025-10-13T05:30:22.465Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1355"",""1046"",""363163"",""770"",""366334"",""0.30"""
"2025-10-13T05:30:01.455Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""940"",""1257"",""361477"",""209"",""363883"",""0.28"""
"2025-10-13T05:29:36.810Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""993"",""846"",""360484"",""328"",""362651"",""0.28"""
"2025-10-13T05:29:15.354Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1530"",""910"",""358954"",""700"",""362094"",""0.30"""
"2025-10-13T05:28:57.481Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""838"",""1442"",""358116"",""200"",""360596"",""0.28"""
"2025-10-13T05:28:40.102Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""348614"",""1545"",""10798"",""377"",""361334"",""3.16"""
"2025-10-13T05:20:51.100Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2991"",""1905"",""55156"",""2346"",""62398"",""0.08"""
"2025-10-13T05:16:25.749Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2376"",""2654"",""52898"",""2825"",""60753"",""0.08"""
"2025-10-13T05:15:22.234Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2959"",""1604"",""49773"",""2356"",""56692"",""0.07"""
"2025-10-13T05:14:05.040Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2270"",""6426"",""47981"",""2140"",""58817"",""0.07"""
"2025-10-13T05:09:14.293Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""36057"",""5105"",""11834"",""1197"",""54193"",""0.19"""
"2025-10-13T05:01:32.909Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1030"",""2237"",""40213"",""4257"",""47737"",""0.10"""
"2025-10-13T05:01:32.373Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:31.825Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:31.196Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:30.526Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:29.961Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:29.342Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:28.570Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:26.753Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:01:17.878Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""10570"",""1790"",""30209"",""1246"",""43815"",""0.08"""
"2025-10-13T05:00:57.671Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""3692"",""37273"",""957"",""41922"",""0.04"""
"2025-10-13T05:00:56.170Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T05:00:45.392Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2419"",""36496"",""252"",""39167"",""0.03"""
"2025-10-13T05:00:32.238Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3530"",""2092"",""32966"",""137"",""38725"",""0.04"""
"2025-10-13T05:00:17.356Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T04:59:45.101Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3693"",""3427"",""29273"",""2004"",""38397"",""0.08"""
"2025-10-13T04:59:43.517Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T04:59:38.914Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T04:59:34.848Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T04:59:27.845Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3474"",""29273"",""3198"",""35945"",""0.08"""
"2025-10-13T04:59:22.037Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1526"",""29273"",""135"",""30934"",""0.02"""
"2025-10-13T04:59:16.913Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""422"",""117"",""28851"",""187"",""29577"",""0.02"""
"2025-10-13T04:59:08.460Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3762"",""928"",""26281"",""361"",""31332"",""0.03"""
"2025-10-13T04:58:07.392Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""7952"",""7378"",""19502"",""1297"",""36129"",""0.08"""
"2025-10-13T04:53:40.355Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""452"",""10778"",""19084"",""3563"",""33877"",""0.09"""
"2025-10-13T04:53:35.960Z,""Aborted, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T04:51:16.764Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""7183"",""4633"",""11865"",""828"",""24509"",""0.05"""
"2025-10-13T02:42:03.738Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2789"",""1628"",""11631"",""1640"",""17688"",""0.05"""
"2025-10-13T02:26:19.784Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""21143"",""338572"",""655"",""360370"",""0.41"""
"2025-10-13T02:26:10.381Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""19048"",""337822"",""671"",""357541"",""0.40"""
"2025-10-13T02:26:00.241Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""18795"",""337822"",""131"",""356748"",""0.38"""
"2025-10-13T02:25:43.124Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""17965"",""337822"",""136"",""355923"",""0.38"""
"2025-10-13T02:25:16.537Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""16944"",""337822"",""530"",""355296"",""0.38"""
"2025-10-13T02:25:06.047Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""14322"",""337822"",""1394"",""353538"",""0.38"""
"2025-10-13T02:24:44.156Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""13528"",""337822"",""148"",""351498"",""0.34"""
"2025-10-13T02:24:23.245Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""12070"",""337822"",""733"",""350625"",""0.35"""
"2025-10-13T02:24:07.294Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""10531"",""337822"",""754"",""349107"",""0.34"""
"2025-10-13T02:23:37.397Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""9459"",""337822"",""471"",""347752"",""0.32"""
"2025-10-13T02:23:28.372Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""6339"",""337822"",""1253"",""345414"",""0.32"""
"2025-10-13T02:23:12.006Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""6064"",""337822"",""159"",""344045"",""0.29"""
"2025-10-13T02:22:57.105Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5144"",""337822"",""506"",""343472"",""0.29"""
"2025-10-13T02:22:37.897Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4256"",""337822"",""407"",""342485"",""0.28"""
"2025-10-13T02:22:25.401Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2477"",""337822"",""777"",""341076"",""0.28"""
"2025-10-13T02:22:12.486Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""529"",""1705"",""337293"",""449"",""339976"",""0.27"""
"2025-10-13T02:21:56.956Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""327791"",""1247"",""10759"",""306"",""340103"",""2.97"""
"2025-10-13T02:04:23.945Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""10798"",""329083"",""749"",""340630"",""0.33"""
"2025-10-13T02:04:09.745Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""9358"",""328272"",""244"",""337874"",""0.31"""
"2025-10-13T02:03:53.716Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""8763"",""328272"",""271"",""337306"",""0.31"""
"2025-10-13T02:03:41.633Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""7602"",""328272"",""625"",""336499"",""0.31"""
"2025-10-13T02:03:32.426Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""6983"",""328272"",""310"",""335565"",""0.30"""
"2025-10-13T02:03:31.840Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T02:03:30.959Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T02:03:21.593Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5570"",""328272"",""273"",""334115"",""0.28"""
"2025-10-13T02:03:20.946Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T02:03:20.149Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-13T02:03:08.008Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4983"",""328272"",""254"",""333509"",""0.28"""
"2025-10-13T02:02:56.078Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4367"",""328272"",""244"",""332883"",""0.27"""
"2025-10-13T02:02:42.058Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3976"",""328272"",""207"",""332455"",""0.27"""
"2025-10-13T02:02:33.613Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3032"",""328272"",""463"",""331767"",""0.27"""
"2025-10-13T02:02:25.914Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2431"",""328272"",""119"",""330822"",""0.26"""
"2025-10-13T02:02:17.141Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2243"",""328272"",""117"",""330632"",""0.26"""
"2025-10-13T02:02:02.785Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1930"",""328272"",""152"",""330354"",""0.25"""
"2025-10-13T02:01:53.140Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1018"",""328272"",""522"",""329812"",""0.26"""
"2025-10-13T02:01:43.764Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""558"",""306"",""327714"",""106"",""328684"",""0.25"""
"2025-10-13T02:01:29.701Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""4398"",""481"",""323316"",""190"",""328385"",""0.28"""
"2025-10-13T02:01:20.586Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4297"",""323316"",""507"",""328120"",""0.28"""
"2025-10-13T02:01:11.332Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3944"",""323316"",""176"",""327436"",""0.27"""
"2025-10-13T02:01:01.964Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3718"",""323316"",""203"",""327237"",""0.27"""
"2025-10-13T02:00:53.430Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3270"",""323316"",""157"",""326743"",""0.26"""
"2025-10-13T02:00:38.706Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2918"",""323316"",""173"",""326407"",""0.26"""
"2025-10-13T02:00:27.823Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1822"",""323316"",""523"",""325661"",""0.26"""
"2025-10-13T02:00:19.317Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1352"",""323316"",""257"",""324925"",""0.25"""
"2025-10-13T02:00:09.770Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""3223"",""369"",""320093"",""100"",""323785"",""0.26"""
"2025-10-13T02:00:00.576Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3170"",""320093"",""270"",""323533"",""0.26"""
"2025-10-13T01:59:44.762Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2859"",""320093"",""132"",""323084"",""0.25"""
"2025-10-13T01:59:30.234Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""630"",""1440"",""319463"",""729"",""322262"",""0.27"""
"2025-10-13T01:59:20.906Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""270"",""590"",""319193"",""650"",""320703"",""0.25"""
"2025-10-13T01:59:11.107Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1128"",""885"",""319250"",""374"",""321637"",""0.25"""
"2025-10-13T01:57:52.622Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2278"",""1685"",""317748"",""1179"",""322890"",""0.28"""
"2025-10-13T01:54:12.139Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""4983"",""2419"",""312885"",""1811"",""322098"",""0.32"""
"2025-10-13T01:52:20.457Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3502"",""1584"",""312319"",""948"",""318353"",""0.29"""
"2025-10-13T01:51:58.367Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3085"",""311575"",""892"",""315552"",""0.27"""
"2025-10-13T01:51:43.029Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2002"",""311575"",""591"",""314168"",""0.25"""
"2025-10-13T01:51:27.613Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""771"",""1021"",""310804"",""552"",""313148"",""0.25"""
"2025-10-13T01:51:11.590Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2753"",""1022"",""309268"",""1205"",""314248"",""0.28"""
"2025-10-13T01:47:27.203Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""362"",""2318"",""308755"",""974"",""312409"",""0.26"""
"2025-10-13T01:47:17.705Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""7059"",""1005"",""302207"",""1244"",""311515"",""0.31"""
"2025-10-13T01:45:32.745Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""3811"",""305309"",""727"",""309847"",""0.26"""
"2025-10-13T01:45:16.420Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2933"",""304583"",""263"",""307779"",""0.25"""
"2025-10-13T01:44:58.391Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3591"",""1786"",""300992"",""592"",""306961"",""0.28"""
"2025-10-13T01:44:40.421Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""7362"",""4138"",""294860"",""1308"",""307668"",""0.34"""
"2025-10-13T01:41:28.797Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""3900"",""298390"",""1010"",""303300"",""0.26"""
"2025-10-13T01:41:21.385Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2711"",""297602"",""120"",""300433"",""0.24"""
"2025-10-13T01:41:09.390Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2526"",""297602"",""162"",""300290"",""0.24"""
"2025-10-13T01:40:53.597Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1461"",""297602"",""411"",""299474"",""0.24"""
"2025-10-13T01:40:41.743Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1454"",""562"",""296148"",""474"",""298638"",""0.24"""
"2025-10-13T01:40:33.593Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1388"",""296148"",""341"",""297877"",""0.23"""
"2025-10-13T01:40:16.609Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1804"",""1098"",""294344"",""141"",""297387"",""0.24"""
"2025-10-13T01:40:08.746Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1742"",""294344"",""577"",""296663"",""0.24"""
"2025-10-13T01:39:53.705Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""465"",""1249"",""293879"",""133"",""295726"",""0.23"""
"2025-10-13T01:39:45.669Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""249"",""419"",""293630"",""576"",""294874"",""0.23"""
"2025-10-13T01:39:38.828Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2021"",""875"",""292794"",""317"",""296007"",""0.24"""
"2025-10-13T01:38:04.557Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""20153"",""2352"",""273518"",""1834"",""297857"",""0.43"""
"2025-10-13T01:34:43.947Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""6523"",""286402"",""1096"",""294021"",""0.28"""
"2025-10-13T01:34:33.283Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5448"",""285613"",""101"",""291162"",""0.25"""
"2025-10-13T01:34:26.586Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4934"",""285613"",""250"",""290797"",""0.25"""
"2025-10-13T01:33:55.297Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""13217"",""4597"",""272396"",""104"",""290314"",""0.35"""
"2025-10-13T01:33:45.146Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""13093"",""272396"",""2421"",""287910"",""0.36"""
"2025-10-13T01:33:03.063Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""12937"",""272396"",""133"",""285466"",""0.29"""
"2025-10-13T01:32:54.501Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5661"",""272396"",""3306"",""281363"",""0.33"""
"2025-10-13T01:32:41.009Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5367"",""272396"",""169"",""277932"",""0.24"""
"2025-10-13T01:32:05.931Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4438"",""272396"",""432"",""277266"",""0.24"""
"2025-10-13T01:31:45.863Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""940"",""572"",""271456"",""2707"",""275675"",""0.28"""
"2025-10-13T01:31:30.669Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""261954"",""1805"",""10826"",""483"",""275068"",""2.38"""
"2025-10-13T00:48:58.587Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""12054"",""261414"",""1179"",""274647"",""0.30"""
"2025-10-13T00:48:48.317Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""10477"",""260605"",""147"",""271229"",""0.27"""
"2025-10-13T00:48:31.777Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""10310"",""260605"",""144"",""271059"",""0.27"""
